srcIP,srcPort,dstIP,dstPort,protocol,mean,var,max,min,flowSize
244.3.160.204,43494,244.3.160.89,4002,TCP,44.0,0.0,44,44,44
244.3.160.89,4002,244.3.160.204,43494,TCP,40.0,0.0,40,40,40
244.3.160.204,43495,244.3.160.89,2048,TCP,44.0,0.0,44,44,44
244.3.160.89,2048,244.3.160.204,43495,TCP,40.0,0.0,40,40,40
244.3.160.204,43496,244.3.160.89,80,TCP,41.0,3.0,44,40,164
244.3.160.89,80,244.3.160.204,43496,TCP,41.333333333333336,3.5555555555555554,44,40,124
244.3.160.204,43497,244.3.160.89,443,TCP,50.4,355.84,88,40,252
244.3.160.89,443,244.3.160.204,43497,TCP,413.625,393834.484375,1500,40,3309
244.3.160.204,43498,244.3.160.89,2784,TCP,44.0,0.0,44,44,44
244.3.160.89,2784,244.3.160.204,43498,TCP,40.0,0.0,40,40,40
244.3.160.204,43499,244.3.160.254,4000,TCP,41.0,3.0,44,40,164
244.3.160.254,4000,244.3.160.204,43499,TCP,41.333333333333336,3.5555555555555554,44,40,124
244.3.160.204,43500,244.3.160.254,4001,TCP,44.0,0.0,44,44,44
244.3.160.254,4001,244.3.160.204,43500,TCP,40.0,0.0,40,40,40
244.3.160.204,43501,244.3.160.254,4002,TCP,44.0,0.0,44,44,44
244.3.160.254,4002,244.3.160.204,43501,TCP,40.0,0.0,40,40,40
244.3.160.204,43502,244.3.160.254,2048,TCP,44.0,0.0,44,44,44
244.3.160.254,2048,244.3.160.204,43502,TCP,40.0,0.0,40,40,40
244.3.160.204,43503,244.3.160.254,443,TCP,41.0,3.0,44,40,164
244.3.160.254,443,244.3.160.204,43503,TCP,41.333333333333336,3.5555555555555554,44,40,124
244.3.160.204,43504,244.3.160.254,80,TCP,41.0,3.0,44,40,164
244.3.160.254,80,244.3.160.204,43504,TCP,41.333333333333336,3.5555555555555554,44,40,124
244.3.160.204,43505,244.3.160.239,443,TCP,41.0,3.0,44,40,164
244.3.160.239,443,244.3.160.204,43505,TCP,41.333333333333336,3.5555555555555554,44,40,124
244.3.160.204,43506,244.3.160.239,8080,TCP,44.0,0.0,44,44,44
244.3.160.239,8080,244.3.160.204,43506,TCP,40.0,0.0,40,40,40
244.3.160.204,43507,244.3.160.239,80,TCP,41.0,3.0,44,40,164
244.3.160.239,80,244.3.160.204,43507,TCP,41.333333333333336,3.5555555555555554,44,40,124
254.176.84.2,49822,244.3.210.197,80,TCP,126.8,48588.96,788,52,1268
244.3.210.197,80,254.176.84.2,49822,TCP,1284.0,166464.0,1420,60,12840
18.239.247.205,1070,244.3.210.197,80,TCP,83.2,16117.759999999998,464,40,832
244.3.210.197,80,18.239.247.205,1070,TCP,1347.6,187662.24000000002,1492,48,13476
18.239.247.205,1071,244.3.210.197,80,TCP,246.16666666666666,41450.805555555555,458,40,1477
244.3.210.197,80,18.239.247.205,1071,TCP,205.8,21875.76,435,40,1029
41.177.98.57,52497,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52497,UDP,214.0,0.0,214,214,214
68.157.168.23,42136,41.177.26.176,80,TCP,89.5,12069.05,419,52,895
41.177.26.176,80,68.157.168.23,42136,TCP,412.2,187609.96,1500,52,4122
41.177.98.57,52498,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52498,UDP,238.0,0.0,238,238,238
41.177.98.57,52499,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52499,UDP,214.0,0.0,214,214,214
41.177.98.57,52500,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52500,UDP,214.0,0.0,214,214,214
41.177.98.57,52501,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.98.57,52501,UDP,260.0,0.0,260,260,260
41.177.98.57,52502,41.177.202.202,53,UDP,78.0,0.0,78,78,78
41.177.202.202,53,41.177.98.57,52502,UDP,237.0,0.0,237,237,237
41.177.98.57,52503,41.177.202.202,53,UDP,78.0,0.0,78,78,78
41.177.202.202,53,41.177.98.57,52503,UDP,237.0,0.0,237,237,237
41.177.98.57,52504,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52504,UDP,214.0,0.0,214,214,214
41.177.98.57,52505,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52505,UDP,238.0,0.0,238,238,238
41.177.98.57,52506,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52506,UDP,214.0,0.0,214,214,214
41.177.98.57,52507,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52507,UDP,214.0,0.0,214,214,214
41.177.98.57,52508,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52508,UDP,214.0,0.0,214,214,214
41.177.98.57,52509,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52509,UDP,238.0,0.0,238,238,238
41.177.98.57,52510,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52510,UDP,214.0,0.0,214,214,214
41.177.98.57,52511,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52511,UDP,214.0,0.0,214,214,214
151.24.80.186,10288,41.177.26.176,80,TCP,150.2,35728.96,579,52,1502
41.177.26.176,80,151.24.80.186,10288,TCP,383.4,189739.44,1440,52,3834
151.24.80.186,10289,41.177.26.176,80,TCP,257.2,60934.96,581,52,1286
41.177.26.176,80,151.24.80.186,10289,TCP,529.2857142857143,326055.0612244898,1440,52,3705
151.24.80.186,10290,41.177.26.176,80,TCP,147.7,34348.009999999995,584,40,1477
41.177.26.176,80,151.24.80.186,10290,TCP,337.0,173982.0,1440,52,3370
77.197.128.254,7420,41.177.26.176,80,TCP,79.44444444444444,11830.024691358027,387,40,715
41.177.26.176,80,77.197.128.254,7420,TCP,1018.6,330154.24,1500,40,10186
254.176.84.2,49823,244.3.210.197,80,TCP,199.7,31856.409999999996,420,52,1997
244.3.210.197,80,254.176.84.2,49823,TCP,585.3333333333334,106401.2222222222,918,60,3512
41.177.98.57,52512,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.98.57,52512,UDP,297.0,0.0,297,297,297
41.177.98.57,52513,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,52513,UDP,274.0,0.0,274,274,274
41.177.98.57,52514,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,52514,UDP,274.0,0.0,274,274,274
41.177.199.139,9683,244.3.160.239,80,TCP,232.4,145018.24000000002,994,40,1162
244.3.160.239,80,41.177.199.139,9683,TCP,61.8,1577.7599999999998,141,40,309
244.3.160.239,65053,40.248.176.156,80,TCP,233.83333333333334,184776.8055555555,1195,40,1403
77.197.217.20,7788,41.177.26.176,80,TCP,85.25,13624.9375,394,40,682
41.177.26.176,80,77.197.217.20,7788,TCP,1051.8,305860.36,1500,40,10518
151.24.80.186,10291,41.177.26.176,80,TCP,197.71428571428572,51489.91836734694,577,52,1384
41.177.26.176,80,151.24.80.186,10291,TCP,362.1666666666667,156350.80555555553,1159,52,2173
15.186.110.142,44790,41.177.26.176,80,TCP,103.5,23059.05,559,52,1035
41.177.26.176,80,15.186.110.142,44790,TCP,569.5,269917.25,1500,52,5695
254.176.84.2,49824,244.3.210.197,80,TCP,157.42857142857142,26553.95918367346,416,52,1102
244.3.210.197,80,254.176.84.2,49824,TCP,829.2,281208.95999999996,1420,60,4146
254.176.84.2,49825,244.3.210.197,80,TCP,199.3,31682.01,420,52,1993
244.3.210.197,80,254.176.84.2,49825,TCP,613.2,86211.75999999998,882,60,3066
40.248.176.156,80,244.3.160.239,65053,TCP,67.8,2672.16,171,40,339
41.177.98.57,52515,41.177.202.202,53,UDP,73.0,0.0,73,73,73
41.177.202.202,53,41.177.98.57,52515,UDP,174.0,0.0,174,174,174
41.177.98.57,52516,41.177.202.202,53,UDP,65.0,0.0,65,65,65
41.177.202.202,53,41.177.98.57,52516,UDP,149.0,0.0,149,149,149
41.177.98.57,52517,41.177.202.202,53,UDP,65.0,0.0,65,65,65
41.177.202.202,53,41.177.98.57,52517,UDP,149.0,0.0,149,149,149
41.177.199.139,15398,244.3.160.239,80,TCP,230.6,142289.44,985,40,1153
244.3.160.239,80,41.177.199.139,15398,TCP,61.8,1577.7599999999998,141,40,309
244.3.160.239,65054,40.248.176.156,80,TCP,232.33333333333334,181904.5555555555,1186,40,1394
41.177.98.57,52518,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52518,UDP,140.0,0.0,140,140,140
41.177.98.57,52519,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52519,UDP,289.0,0.0,289,289,289
41.177.98.57,52520,41.177.202.202,53,UDP,70.0,0.0,70,70,70
41.177.202.202,53,41.177.98.57,52520,UDP,265.0,0.0,265,265,265
41.177.98.57,52521,41.177.202.202,53,UDP,70.0,0.0,70,70,70
41.177.202.202,53,41.177.98.57,52521,UDP,265.0,0.0,265,265,265
40.248.176.156,80,244.3.160.239,65054,TCP,67.4,2590.2400000000002,169,40,337
77.197.217.218,25358,41.177.26.176,80,TCP,85.0,13471.0,392,40,680
41.177.26.176,80,77.197.217.218,25358,TCP,846.1,363381.29,1500,40,8461
77.197.128.251,46446,41.177.26.176,80,TCP,79.375,10238.734375,347,40,635
41.177.26.176,80,77.197.128.251,46446,TCP,1034.8,318213.56,1500,40,10348
41.177.98.57,52522,41.177.202.202,53,UDP,73.0,0.0,73,73,73
41.177.202.202,53,41.177.98.57,52522,UDP,174.0,0.0,174,174,174
41.177.98.57,52523,41.177.202.202,53,UDP,65.0,0.0,65,65,65
41.177.202.202,53,41.177.98.57,52523,UDP,149.0,0.0,149,149,149
41.177.98.57,52524,41.177.202.202,53,UDP,65.0,0.0,65,65,65
41.177.202.202,53,41.177.98.57,52524,UDP,149.0,0.0,149,149,149
41.177.199.139,14445,244.3.160.239,80,TCP,232.6,145323.03999999998,995,40,1163
244.3.160.239,80,41.177.199.139,14445,TCP,61.8,1577.7599999999998,141,40,309
244.3.160.239,65055,40.248.176.156,80,TCP,234.0,185097.33333333334,1196,40,1404
41.177.199.139,4095,244.3.160.239,80,TCP,233.6,146851.84,1000,40,1168
244.3.160.239,80,41.177.199.139,4095,TCP,61.8,1577.7599999999998,141,40,309
244.3.160.239,65056,40.248.176.156,80,TCP,234.83333333333334,186704.13888888888,1201,40,1409
77.197.128.31,28346,41.177.26.176,80,TCP,73.2,9401.760000000002,364,40,732
41.177.26.176,80,77.197.128.31,28346,TCP,988.4,358471.63999999996,1500,40,9884
41.177.98.57,52525,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52525,UDP,299.0,0.0,299,299,299
41.177.98.57,52526,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,52526,UDP,275.0,0.0,275,275,275
41.177.98.57,52527,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,52527,UDP,275.0,0.0,275,275,275
41.177.98.57,52528,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.98.57,52528,UDP,297.0,0.0,297,297,297
41.177.98.57,52529,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,52529,UDP,274.0,0.0,274,274,274
41.177.98.57,52530,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,52530,UDP,274.0,0.0,274,274,274
40.248.176.156,80,244.3.160.239,65055,TCP,67.6,2631.0400000000004,170,40,338
41.177.3.203,37478,41.177.202.202,53,UDP,66.0,0.0,66,66,66
41.177.202.202,53,41.177.3.203,37478,UDP,206.0,0.0,206,206,206
40.248.176.156,80,244.3.160.239,65056,TCP,67.4,2590.2400000000002,169,40,337
15.205.242.71,2132,244.3.210.197,80,TCP,40.0,0.0,40,40,80
244.3.210.197,80,15.205.242.71,2132,TCP,40.0,0.0,40,40,80
15.205.242.71,2134,244.3.210.197,80,TCP,206.75,80780.6875,699,40,827
244.3.210.197,80,15.205.242.71,2134,TCP,151.0,10609.0,254,48,302
41.177.98.57,52531,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.98.57,52531,UDP,297.0,0.0,297,297,297
41.177.98.57,52532,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,52532,UDP,274.0,0.0,274,274,274
41.177.98.57,52533,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,52533,UDP,274.0,0.0,274,274,274
41.177.199.139,3275,244.3.160.239,80,TCP,228.2,138691.36,973,40,1141
244.3.160.239,80,41.177.199.139,3275,TCP,61.8,1577.7599999999998,141,40,309
244.3.188.164,4020,244.3.210.197,80,TCP,166.16666666666666,77592.80555555555,789,40,997
244.3.210.197,80,244.3.188.164,4020,TCP,1048.8,252408.96000000002,1300,40,10488
244.3.160.239,65057,40.248.176.156,80,TCP,230.33333333333334,178109.88888888888,1174,40,1382
40.248.176.156,80,244.3.160.239,65057,TCP,67.8,2672.16,171,40,339
41.177.98.57,52534,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52534,UDP,214.0,0.0,214,214,214
41.177.98.57,52535,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52535,UDP,238.0,0.0,238,238,238
41.177.98.57,52536,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52536,UDP,214.0,0.0,214,214,214
41.177.98.57,52537,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52537,UDP,214.0,0.0,214,214,214
41.177.98.57,52538,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52538,UDP,214.0,0.0,214,214,214
41.177.98.57,52539,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52539,UDP,238.0,0.0,238,238,238
41.177.98.57,52540,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52540,UDP,214.0,0.0,214,214,214
41.177.98.57,52541,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52541,UDP,214.0,0.0,214,214,214
41.177.98.57,52542,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52542,UDP,214.0,0.0,214,214,214
41.177.98.57,52543,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52543,UDP,238.0,0.0,238,238,238
41.177.98.57,52544,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52544,UDP,214.0,0.0,214,214,214
41.177.98.57,52545,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52545,UDP,214.0,0.0,214,214,214
77.197.128.193,45398,41.177.26.15,80,TCP,71.5,8439.05,347,40,715
41.177.26.15,80,77.197.128.193,45398,TCP,1179.2,329839.36,1500,40,11792
41.177.199.139,12973,244.3.160.239,80,TCP,233.0,145933.6,997,40,1165
244.3.160.239,80,41.177.199.139,12973,TCP,61.8,1577.7599999999998,141,40,309
244.3.160.239,65058,40.248.176.156,80,TCP,234.33333333333334,185739.22222222225,1198,40,1406
41.177.199.139,13933,244.3.160.239,80,TCP,231.0,142893.6,987,40,1155
244.3.160.239,80,41.177.199.139,13933,TCP,61.8,1577.7599999999998,141,40,309
244.3.160.239,65059,40.248.176.156,80,TCP,232.66666666666666,182540.8888888889,1188,40,1396
41.177.31.94,57644,145.95.122.12,3283,TCP,54.857142857142854,62.6938775510204,64,48,384
41.177.31.94,57645,145.95.122.12,3283,TCP,54.857142857142854,62.6938775510204,64,48,384
41.177.31.94,57646,145.95.181.55,3283,TCP,54.857142857142854,62.6938775510204,64,48,384
41.177.31.94,57647,145.95.181.55,3283,TCP,54.857142857142854,62.6938775510204,64,48,384
41.177.31.94,57648,145.95.122.12,3283,TCP,54.857142857142854,62.6938775510204,64,48,384
41.177.31.94,57649,145.95.122.12,3283,TCP,54.857142857142854,62.6938775510204,64,48,384
41.177.31.94,57650,145.95.181.55,3283,TCP,54.857142857142854,62.6938775510204,64,48,384
41.177.31.94,57651,145.95.122.12,3283,TCP,54.857142857142854,62.6938775510204,64,48,384
41.177.31.94,57652,145.95.181.55,3283,TCP,54.857142857142854,62.6938775510204,64,48,384
41.177.31.94,57653,145.95.122.12,3283,TCP,54.857142857142854,62.6938775510204,64,48,384
149.214.94.75,56565,41.177.26.91,80,TCP,105.2,24633.76,576,52,1052
41.177.26.91,80,149.214.94.75,56565,TCP,1211.6,332705.44,1500,52,12116
120.211.217.198,1314,244.3.61.91,445,TCP,48.0,0.0,48,48,96
40.248.176.156,80,244.3.160.239,65058,TCP,67.6,2631.0400000000004,170,40,338
40.248.176.156,80,244.3.160.239,65059,TCP,67.4,2590.2400000000002,169,40,337
41.177.241.108,59029,210.218.218.123,5355,UDP,56.0,0.0,56,56,336
151.43.219.121,3861,244.3.160.239,80,TCP,113.8,14313.76,353,52,569
244.3.160.239,80,151.43.219.121,3861,TCP,188.0,70777.6,720,52,940
254.204.210.215,52494,41.177.98.176,80,TCP,296.6,137675.44,870,52,2966
254.204.210.215,52495,41.177.98.176,80,TCP,294.9,135760.09,866,52,2949
254.204.210.215,52496,41.177.98.176,80,TCP,297.1,138246.28999999998,875,52,2971
41.177.98.176,80,254.204.210.215,52494,TCP,869.9,412546.48999999993,1500,52,8699
41.177.98.176,80,254.204.210.215,52495,TCP,921.6,430532.84,1500,52,9216
41.177.98.176,80,254.204.210.215,52496,TCP,858.1,392167.68999999994,1500,52,8581
41.177.199.139,13069,244.3.160.239,80,TCP,231.0,142893.6,987,40,1155
244.3.160.239,80,41.177.199.139,13069,TCP,61.8,1577.7599999999998,141,40,309
41.177.199.139,13266,244.3.160.239,80,TCP,230.8,142591.36000000002,986,40,1154
244.3.160.239,65060,40.248.176.156,80,TCP,232.66666666666666,182540.8888888889,1188,40,1396
244.3.160.239,80,41.177.199.139,13266,TCP,61.8,1577.7599999999998,141,40,309
244.3.160.239,65061,40.248.176.156,80,TCP,232.5,182222.58333333334,1187,40,1395
244.3.153.77,1449,244.3.176.118,3389,TCP,90.4,195.24,113,62,904
41.177.98.57,52546,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52546,UDP,214.0,0.0,214,214,214
40.248.176.156,80,244.3.160.239,65060,TCP,67.4,2590.2400000000002,169,40,337
40.248.176.156,80,244.3.160.239,65061,TCP,67.4,2590.2400000000002,169,40,337
41.177.98.57,52547,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52547,UDP,238.0,0.0,238,238,238
41.177.98.57,52548,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52548,UDP,214.0,0.0,214,214,214
41.177.98.57,52549,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52549,UDP,214.0,0.0,214,214,214
77.197.128.194,41958,41.177.26.176,80,TCP,79.0,10039.0,344,40,632
41.177.26.176,80,77.197.128.194,41958,TCP,1085.0,331725.8,1500,40,10850
41.177.98.57,52550,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52550,UDP,214.0,0.0,214,214,214
41.177.98.57,52551,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52551,UDP,238.0,0.0,238,238,238
41.177.98.57,52552,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52552,UDP,214.0,0.0,214,214,214
41.177.98.57,52553,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52553,UDP,214.0,0.0,214,214,214
77.197.217.218,25660,41.177.26.176,80,TCP,85.0,13471.0,392,40,680
41.177.26.176,80,77.197.217.218,25660,TCP,1056.2,306117.96,1500,40,10562
244.3.176.118,3389,244.3.153.77,1449,TCP,51.6,891.0400000000002,140,40,516
41.177.98.57,52554,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52554,UDP,214.0,0.0,214,214,214
41.177.241.31,137,41.177.241.176,137,UDP,78.0,0.0,78,78,234
41.177.98.57,52555,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52555,UDP,238.0,0.0,238,238,238
41.177.98.57,52556,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52556,UDP,214.0,0.0,214,214,214
41.177.98.57,52557,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52557,UDP,214.0,0.0,214,214,214
41.177.199.139,9069,244.3.160.239,80,TCP,230.8,142591.36000000002,986,40,1154
244.3.160.239,80,41.177.199.139,9069,TCP,61.8,1577.7599999999998,141,40,309
41.177.199.139,16140,244.3.160.239,80,TCP,229.6,140784.63999999998,980,40,1148
244.3.160.239,80,41.177.199.139,16140,TCP,61.8,1577.7599999999998,141,40,309
244.3.160.239,65062,40.248.176.156,80,TCP,232.5,182222.58333333334,1187,40,1395
244.3.160.239,65063,40.248.176.156,80,TCP,231.5,180318.58333333334,1181,40,1389
77.197.217.152,44741,41.177.26.176,80,TCP,78.5,9775.75,340,40,628
41.177.26.176,80,77.197.217.152,44741,TCP,1056.4,357383.24000000005,1500,40,10564
77.197.217.20,10563,41.177.26.176,80,TCP,80.0,12174.222222222223,392,40,720
41.177.26.176,80,77.197.217.20,10563,TCP,953.9,351431.69,1500,40,9539
41.177.98.57,52558,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52558,UDP,299.0,0.0,299,299,299
41.177.98.57,52559,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,52559,UDP,275.0,0.0,275,275,275
41.177.98.57,52560,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,52560,UDP,275.0,0.0,275,275,275
40.248.176.156,80,244.3.160.239,65062,TCP,67.4,2590.2400000000002,169,40,337
40.248.176.156,80,244.3.160.239,65063,TCP,67.4,2590.2400000000002,169,40,337
41.177.98.57,52561,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52561,UDP,299.0,0.0,299,299,299
41.177.98.57,52562,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,52562,UDP,275.0,0.0,275,275,275
41.177.98.57,52563,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,52563,UDP,275.0,0.0,275,275,275
244.3.153.156,3745,41.177.116.45,443,TCP,269.8,135459.76,1190,40,2698
41.177.116.45,443,244.3.153.156,3745,TCP,261.4,117712.84000000004,1190,40,2614
41.177.98.57,52564,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52564,UDP,299.0,0.0,299,299,299
41.177.98.57,52565,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,52565,UDP,275.0,0.0,275,275,275
41.177.98.57,52566,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,52566,UDP,275.0,0.0,275,275,275
41.177.98.57,52567,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52567,UDP,140.0,0.0,140,140,140
41.177.241.31,57479,244.3.202.202,53,UDP,68.0,0.0,68,68,68
244.3.202.202,53,41.177.241.31,57479,UDP,143.0,0.0,143,143,143
77.197.210.159,44245,41.177.26.176,80,TCP,85.0,11448.285714285714,347,40,595
41.177.26.176,80,77.197.210.159,44245,TCP,1018.5,306966.85,1500,40,10185
41.177.241.108,137,41.177.241.176,137,UDP,78.0,0.0,78,78,780
41.177.199.139,7175,244.3.160.239,80,TCP,229.8,141084.96000000002,981,40,1149
244.3.160.239,80,41.177.199.139,7175,TCP,61.8,1577.7599999999998,141,40,309
41.177.199.139,13829,244.3.160.239,80,TCP,229.6,140784.63999999998,980,40,1148
244.3.160.239,80,41.177.199.139,13829,TCP,61.8,1577.7599999999998,141,40,309
244.3.160.239,65064,40.248.176.156,80,TCP,231.66666666666666,180635.22222222222,1182,40,1390
244.3.160.239,65065,40.248.176.156,80,TCP,231.5,180318.58333333334,1181,40,1389
41.177.98.57,52568,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,52568,UDP,299.0,0.0,299,299,299
41.177.98.57,52569,41.177.202.202,53,UDP,81.0,0.0,81,81,81
77.197.128.251,46594,41.177.26.176,80,TCP,85.14285714285714,11523.265306122456,348,40,596
41.177.202.202,53,41.177.98.57,52569,UDP,275.0,0.0,275,275,275
41.177.26.176,80,77.197.128.251,46594,TCP,832.6,295630.23999999993,1500,40,8326
41.177.98.57,52570,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,52570,UDP,275.0,0.0,275,275,275
41.177.98.43,123,244.157.156.98,123,UDP,76.0,0.0,76,76,76
244.157.156.98,123,41.177.98.43,123,UDP,76.0,0.0,76,76,76
40.248.176.156,80,244.3.160.239,65064,TCP,67.4,2590.2400000000002,169,40,337
40.248.176.156,80,244.3.160.239,65065,TCP,67.6,2631.0400000000004,170,40,338
68.33.110.176,12987,244.3.160.239,80,TCP,236.0,149017.6,1008,40,1180
244.3.160.239,80,68.33.110.176,12987,TCP,180.0,75097.6,728,40,900
244.3.160.239,65066,244.3.31.108,80,TCP,184.33333333333334,101872.55555555556,898,40,1106
244.3.31.108,80,244.3.160.239,65066,TCP,179.6,75744.63999999998,730,40,898
41.177.98.57,52571,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.98.57,52571,UDP,297.0,0.0,297,297,297
41.177.98.57,52572,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,52572,UDP,274.0,0.0,274,274,274
41.177.98.57,52573,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,52573,UDP,274.0,0.0,274,274,274
41.177.98.57,52574,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,52574,UDP,214.0,0.0,214,214,214
244.3.160.248,52961,41.177.26.55,80,TCP,74.6,10233.64,378,40,746
41.177.26.55,80,244.3.160.248,52961,TCP,1084.5,405855.05,1500,40,10845
