srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
244.3.160.239,80,145.95.142.197,13360,TCP,62750,52,40,1500,668,1500,629,1500,629,1500,629
244.3.160.254,55377,244.3.202.202,53,UDP,63,63,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.160.254,55377,UDP,213,213,0,0,0,0,0,0,0,0,0
244.3.160.239,33375,244.3.31.108,80,TCP,1712,48,40,1144,40,40,40,40,40,40,40
244.3.31.108,80,244.3.160.239,33375,TCP,61368,48,40,1500,1500,1500,1500,1500,1500,1500,1500
41.177.211.185,9177,244.3.160.239,80,TCP,1366,48,40,1158,40,40,40,0,0,0,0
244.3.160.239,80,41.177.211.185,9177,TCP,1239,48,40,373,698,40,40,0,0,0,0
244.3.160.239,33376,30.222.71.108,80,TCP,1259,48,40,1051,40,40,40,0,0,0,0
151.77.15.128,1864,41.177.241.46,443,TCP,842,762,40,40,0,0,0,0,0,0,0
41.177.241.46,443,151.77.15.128,1864,TCP,445,40,256,77,72,0,0,0,0,0,0
77.197.128.203,13604,41.177.26.176,80,TCP,672,48,40,344,40,40,40,40,40,40,0
41.177.26.176,80,77.197.128.203,13604,TCP,12070,48,40,1500,1008,1500,1500,746,1500,1298,1500
41.177.211.185,13932,244.3.160.239,80,TCP,1369,48,40,1161,40,40,40,0,0,0,0
244.3.160.239,80,41.177.211.185,13932,TCP,1240,48,40,373,699,40,40,0,0,0,0
244.3.160.239,33377,30.222.71.108,80,TCP,1262,48,40,1054,40,40,40,0,0,0,0
30.222.71.108,80,244.3.160.239,33376,TCP,1227,48,40,1099,40,0,0,0,0,0,0
41.177.98.57,61134,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61134,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61135,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61135,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61136,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61136,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61137,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61137,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61138,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61138,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61139,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61139,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61140,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61140,UDP,214,214,0,0,0,0,0,0,0,0,0
253.160.251.90,2784,253.37.253.43,446,TCP,2698,52,52,40,40,515,515,191,191,40,40
253.37.253.43,446,253.160.251.90,2784,TCP,26503,48,324,1420,1420,1420,1420,1420,1420,1420,1420
41.177.98.57,61141,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61141,UDP,214,214,0,0,0,0,0,0,0,0,0
197.43.39.108,43759,244.3.210.197,80,TCP,1353,52,40,421,40,40,40,40,40,40,40
244.3.210.197,80,197.43.39.108,43759,TCP,30138,52,1500,1500,1500,1500,1500,1500,1500,1500,1500
30.222.71.108,80,244.3.160.239,33377,TCP,1228,48,40,1100,40,0,0,0,0,0,0
41.177.98.57,61142,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61142,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61143,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61143,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61144,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61144,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61145,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61145,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61146,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61146,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61147,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61147,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61148,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61148,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61149,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61149,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.43,41929,41.177.202.202,53,UDP,74,74,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.43,41929,UDP,132,132,0,0,0,0,0,0,0,0,0
41.177.98.43,41930,41.177.202.202,53,UDP,91,91,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.43,41930,UDP,149,149,0,0,0,0,0,0,0,0,0
41.177.98.43,41931,41.177.202.202,53,UDP,88,88,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.43,41931,UDP,141,141,0,0,0,0,0,0,0,0,0
41.177.98.43,41932,41.177.202.202,53,UDP,87,87,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.43,41932,UDP,145,145,0,0,0,0,0,0,0,0,0
41.177.98.43,41933,41.177.202.202,53,UDP,74,74,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.43,41933,UDP,219,219,0,0,0,0,0,0,0,0,0
41.177.98.57,61150,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61150,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61151,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61151,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61152,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61152,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.211.185,3902,244.3.160.239,80,TCP,1366,48,40,1158,40,40,40,0,0,0,0
244.3.160.239,80,41.177.211.185,3902,TCP,995,48,40,373,454,40,40,0,0,0,0
244.3.160.239,33378,30.222.71.108,80,TCP,1259,48,40,1051,40,40,40,0,0,0,0
77.197.128.64,35385,41.177.26.176,80,TCP,605,48,40,357,40,40,40,40,0,0,0
41.177.26.176,80,77.197.128.64,35385,TCP,11886,48,40,1181,1500,1500,1500,576,1500,1500,1500
244.3.153.252,3129,244.3.160.80,443,TCP,2303,52,40,142,83,1190,156,40,40,40,40
244.3.160.80,443,244.3.153.252,3129,TCP,35932,52,40,162,40,40,1190,1190,1190,1190,1190
41.177.98.57,61153,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61153,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.3.81,65056,145.95.48.2,161,UDP,113,113,0,0,0,0,0,0,0,0,0
41.177.98.57,61154,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61154,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61155,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61155,UDP,214,214,0,0,0,0,0,0,0,0,0
145.95.48.2,161,41.177.3.81,65056,UDP,117,117,0,0,0,0,0,0,0,0,0
41.177.98.57,61156,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61156,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61157,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61157,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61158,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61158,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61159,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61159,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61160,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61160,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.153.89,137,244.3.31.251,137,UDP,942,96,96,96,96,96,96,96,96,96,78
15.186.110.142,56685,41.177.26.176,80,TCP,1158,60,52,526,52,52,52,52,52,52,52
41.177.26.176,80,15.186.110.142,56685,TCP,10546,64,52,1455,710,249,249,249,139,519,1500
41.177.98.57,61161,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61161,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61162,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61162,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61163,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61163,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.211.185,11166,244.3.160.239,80,TCP,1363,48,40,1155,40,40,40,0,0,0,0
244.3.160.239,80,41.177.211.185,11166,TCP,1006,48,40,373,465,40,40,0,0,0,0
244.3.160.239,33379,30.222.71.108,80,TCP,1256,48,40,1048,40,40,40,0,0,0,0
30.222.71.108,80,244.3.160.239,33378,TCP,983,48,40,855,40,0,0,0,0,0,0
244.3.153.235,137,41.177.230.130,137,UDP,864,96,96,96,96,96,96,96,96,96,0
41.177.98.57,61164,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61164,UDP,289,289,0,0,0,0,0,0,0,0,0
41.177.98.57,61165,41.177.202.202,53,UDP,70,70,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61165,UDP,265,265,0,0,0,0,0,0,0,0,0
41.177.98.57,61166,41.177.202.202,53,UDP,70,70,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61166,UDP,265,265,0,0,0,0,0,0,0,0,0
30.222.71.108,80,244.3.160.239,33379,TCP,994,48,40,866,40,0,0,0,0,0,0
77.197.127.110,52451,41.177.26.176,80,TCP,632,48,40,344,40,40,40,40,40,0,0
41.177.26.176,80,77.197.127.110,52451,TCP,11711,48,40,824,1500,313,1425,1500,754,1500,404
41.177.98.57,61167,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61167,UDP,290,290,0,0,0,0,0,0,0,0,0
41.177.98.57,61168,41.177.202.202,53,UDP,73,73,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61168,UDP,267,267,0,0,0,0,0,0,0,0,0
41.177.98.57,61169,41.177.202.202,53,UDP,73,73,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61169,UDP,267,267,0,0,0,0,0,0,0,0,0
77.197.210.47,13529,41.177.26.176,80,TCP,645,48,40,357,40,40,40,40,40,0,0
41.177.26.176,80,77.197.210.47,13529,TCP,11641,48,40,1500,1010,1500,1500,752,1500,366,1500
41.177.211.185,4039,244.3.160.239,80,TCP,1363,48,40,1155,40,40,40,0,0,0,0
244.3.160.239,80,41.177.211.185,4039,TCP,956,48,40,373,415,40,40,0,0,0,0
244.3.160.239,33380,30.222.71.108,80,TCP,1256,48,40,1048,40,40,40,0,0,0,0
41.177.199.139,9934,244.3.160.239,80,TCP,1607,48,40,1399,40,40,40,0,0,0,0
244.3.160.239,80,41.177.199.139,9934,TCP,2240,48,40,1500,572,40,40,0,0,0,0
244.3.160.239,33381,40.248.176.156,80,TCP,1888,48,40,1420,220,40,40,40,40,0,0
41.177.98.57,61170,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61170,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61171,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61171,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61172,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61172,UDP,275,275,0,0,0,0,0,0,0,0,0
77.197.210.117,16837,41.177.26.176,80,TCP,635,48,40,347,40,40,40,40,40,0,0
41.177.26.176,80,77.197.210.117,16837,TCP,11454,48,40,1500,1007,736,825,1500,463,1500,997
128.75.57.188,2677,244.3.160.239,80,TCP,685,64,52,413,52,52,52,0,0,0,0
244.3.160.239,80,128.75.57.188,2677,TCP,835,64,52,615,52,52,0,0,0,0,0
41.177.211.185,4577,244.3.160.239,80,TCP,1361,48,40,1153,40,40,40,0,0,0,0
244.3.160.239,80,41.177.211.185,4577,TCP,842,48,40,373,301,40,40,0,0,0,0
40.248.176.156,80,244.3.160.239,33381,TCP,2679,48,40,40,1420,1046,45,40,0,0,0
244.3.160.239,33382,30.222.71.108,80,TCP,1254,48,40,1046,40,40,40,0,0,0,0
30.222.71.108,80,244.3.160.239,33380,TCP,944,48,40,816,40,0,0,0,0,0,0
41.177.98.57,61173,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61173,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61174,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61174,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61175,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61175,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61176,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61176,UDP,260,260,0,0,0,0,0,0,0,0,0
41.177.98.57,61177,41.177.202.202,53,UDP,78,78,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61177,UDP,237,237,0,0,0,0,0,0,0,0,0
41.177.98.57,61178,41.177.202.202,53,UDP,78,78,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61178,UDP,237,237,0,0,0,0,0,0,0,0,0
244.3.210.255,1937,46.116.153.77,25,TCP,20128,48,40,64,84,70,46,1500,1500,1500,1500
41.177.241.61,64807,244.3.210.197,80,TCP,23574,48,40,722,40,40,40,40,40,40,40
244.3.210.197,80,41.177.241.61,64807,TCP,212762,48,40,1420,1420,1420,1420,1420,1420,1420,1420
30.222.71.108,80,244.3.160.239,33382,TCP,830,48,40,702,40,0,0,0,0,0,0
244.3.160.248,47662,41.177.26.141,2641,UDP,106,106,0,0,0,0,0,0,0,0,0
41.177.26.141,2641,244.3.160.248,47662,UDP,403,403,0,0,0,0,0,0,0,0,0
46.116.153.77,25,244.3.210.255,1937,TCP,1408,48,98,121,78,79,54,40,40,40,40
77.197.128.203,13779,41.177.26.176,80,TCP,643,48,40,355,40,40,40,40,40,0,0
41.177.26.176,80,77.197.128.203,13779,TCP,11691,48,40,1181,1500,553,825,1500,744,1500,416
41.177.26.117,37193,41.177.26.15,80,TCP,532,64,52,260,52,52,52,0,0,0,0
41.177.26.15,80,41.177.26.117,37193,TCP,449,64,52,229,52,52,0,0,0,0,0
41.177.211.185,12736,244.3.160.239,80,TCP,1368,48,40,1160,40,40,40,0,0,0,0
244.3.160.239,80,41.177.211.185,12736,TCP,701,48,40,373,160,40,40,0,0,0,0
244.3.160.239,33383,30.222.71.108,80,TCP,1261,48,40,1053,40,40,40,0,0,0,0
77.197.128.64,35722,41.177.26.176,80,TCP,672,48,40,344,40,40,40,40,40,40,0
41.177.26.176,80,77.197.128.64,35722,TCP,11663,48,40,1500,1010,1500,1500,752,1500,417,1500
41.177.98.57,61179,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61179,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61180,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61180,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61181,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61181,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61182,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61182,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61183,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61183,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61184,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61184,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.211.185,8379,244.3.160.239,80,TCP,1373,48,40,1165,40,40,40,0,0,0,0
244.3.160.239,80,41.177.211.185,8379,TCP,701,48,40,373,160,40,40,0,0,0,0
244.3.160.239,33384,30.222.71.108,80,TCP,1266,48,40,1058,40,40,40,0,0,0,0
30.222.71.108,80,244.3.160.239,33383,TCP,688,48,40,560,40,0,0,0,0,0,0
41.177.98.57,61185,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61185,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61186,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61186,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61187,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61187,UDP,214,214,0,0,0,0,0,0,0,0,0
77.197.210.77,50769,41.177.26.176,80,TCP,674,48,40,346,40,40,40,40,40,40,0
41.177.26.176,80,77.197.210.77,50769,TCP,12028,48,40,1181,1500,1500,1500,574,1500,1263,1500
244.3.160.248,54437,41.177.26.55,80,TCP,932,48,40,604,40,40,40,40,40,40,0
41.177.26.55,80,244.3.160.248,54437,TCP,10390,48,40,1500,1500,1500,1500,1500,1500,1222,40
41.177.26.214,58583,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,58583,UDP,240,240,0,0,0,0,0,0,0,0,0
41.177.26.214,58584,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,58584,UDP,129,129,0,0,0,0,0,0,0,0,0
41.177.26.214,58585,41.177.202.202,53,UDP,88,88,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,58585,UDP,146,146,0,0,0,0,0,0,0,0,0
41.177.26.214,58586,41.177.202.202,53,UDP,85,85,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,58586,UDP,138,138,0,0,0,0,0,0,0,0,0
41.177.26.214,58587,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,58587,UDP,216,216,0,0,0,0,0,0,0,0,0
48.3.106.152,52899,244.3.210.197,25,TCP,180,60,60,60,0,0,0,0,0,0,0
30.222.71.108,80,244.3.160.239,33384,TCP,688,48,40,560,40,0,0,0,0,0,0
77.197.210.153,4352,41.177.26.176,80,TCP,850,48,40,342,40,52,52,52,52,52,40
41.177.26.176,80,77.197.210.153,4352,TCP,13341,48,40,1177,1500,366,1033,1500,754,1500,400
41.177.26.117,37194,41.177.26.15,80,TCP,532,64,52,260,52,52,52,0,0,0,0
41.177.26.15,80,41.177.26.117,37194,TCP,449,64,52,229,52,52,0,0,0,0,0
41.177.98.57,61188,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61188,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61189,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61189,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61190,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61190,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.26.117,37195,41.177.26.15,80,TCP,532,64,52,260,52,52,52,0,0,0,0
41.177.26.15,80,41.177.26.117,37195,TCP,449,64,52,229,52,52,0,0,0,0,0
41.177.98.57,61191,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61191,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,61192,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61192,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,61193,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61193,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.211.185,15673,244.3.160.239,80,TCP,1369,48,40,1161,40,40,40,0,0,0,0
244.3.160.239,80,41.177.211.185,15673,TCP,633,48,40,372,93,40,40,0,0,0,0
244.3.160.239,33385,30.222.71.108,80,TCP,1262,48,40,1054,40,40,40,0,0,0,0
77.197.210.231,62291,41.177.26.176,80,TCP,672,48,40,344,40,40,40,40,40,40,0
41.177.26.176,80,77.197.210.231,62291,TCP,11889,48,40,824,1500,1500,190,87,1500,754,1500
41.177.98.57,61194,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61194,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61195,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61195,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61196,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61196,UDP,275,275,0,0,0,0,0,0,0,0,0
142.224.111.68,9860,244.3.160.239,80,TCP,1481,64,64,52,1105,52,52,52,40,0,0
244.3.160.239,80,142.224.111.68,9860,TCP,3825,64,52,52,52,52,1400,753,1400,0,0
41.177.98.57,61197,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61197,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61198,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61198,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61199,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61199,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.3.224,52547,41.177.117.184,1618,TCP,16642,349,345,113,338,458,40,588,521,113,656
41.177.117.184,1618,41.177.3.224,52547,TCP,10651,430,221,62,221,506,237,237,62,929,247
41.177.98.57,61200,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61200,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,61201,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61201,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,61202,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,61202,UDP,275,275,0,0,0,0,0,0,0,0,0
30.222.71.108,80,244.3.160.239,33385,TCP,620,48,40,492,40,0,0,0,0,0,0
41.177.24.241,5222,244.3.153.0,3066,TCP,442,402,40,0,0,0,0,0,0,0,0
128.75.57.188,5133,244.3.160.239,80,TCP,702,64,52,430,52,52,52,0,0,0,0
244.3.160.239,80,128.75.57.188,5133,TCP,952,64,52,732,52,52,0,0,0,0,0
41.177.211.185,8077,244.3.160.239,80,TCP,1369,48,40,1161,40,40,40,0,0,0,0
244.3.160.239,80,41.177.211.185,8077,TCP,669,48,40,372,129,40,40,0,0,0,0
244.3.160.239,33386,30.222.71.108,80,TCP,1262,48,40,1054,40,40,40,0,0,0,0
244.3.160.204,6723,244.3.160.89,2048,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,2048,244.3.160.204,6723,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,6724,244.3.160.89,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.89,80,244.3.160.204,6724,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,6725,244.3.160.89,443,TCP,252,44,88,40,40,40,0,0,0,0,0
244.3.160.89,443,244.3.160.204,6725,TCP,3309,44,40,1500,1500,105,40,40,40,0,0
244.3.160.204,6726,244.3.160.89,2784,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,2784,244.3.160.204,6726,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,6727,244.3.160.89,2785,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,2785,244.3.160.204,6727,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,6728,244.3.160.89,4000,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,4000,244.3.160.204,6728,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,6729,244.3.160.254,4002,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,4002,244.3.160.204,6729,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,6730,244.3.160.254,2048,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,2048,244.3.160.204,6730,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,6731,244.3.160.254,443,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,443,244.3.160.204,6731,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,6732,244.3.160.254,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,80,244.3.160.204,6732,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,6733,244.3.160.254,2784,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,2784,244.3.160.204,6733,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,6734,244.3.160.254,2785,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,2785,244.3.160.204,6734,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,6735,244.3.160.239,443,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.239,443,244.3.160.204,6735,TCP,124,44,40,40,0,0,0,0,0,0,0
